latitude,longitude,conductivity,color
26.875136394949493,68.04659369393939,441.0,orange
26.875136394949493,68.04660111717172,441.0,orange
26.875136394949493,68.04660854040404,441.0,orange
26.875136394949493,68.04661596363636,441.0,orange
26.875136394949493,68.04662338686869,418.0,orange
26.875136394949493,68.04663081010101,418.0,orange
26.875136394949493,68.04663823333333,418.0,orange
26.875136394949493,68.04664565656566,418.0,orange
26.875136394949493,68.04665307979798,418.0,orange
26.875136394949493,68.0466605030303,418.0,orange
26.875136394949493,68.04666792626263,418.0,orange
26.875136394949493,68.04667534949495,418.0,orange
26.875136394949493,68.04668277272727,418.0,orange
26.875136394949493,68.0466901959596,418.0,orange
26.875136394949493,68.04669761919192,418.0,orange
26.875136394949493,68.04670504242424,418.0,orange
26.875136394949493,68.04671246565657,418.0,orange
26.875136394949493,68.04671988888889,418.0,orange
26.875136394949493,68.0467273121212,418.0,orange
26.875136394949493,68.04673473535354,418.0,orange
26.875136394949493,68.04674215858586,418.0,orange
26.875143386868686,68.04653430808081,441.0,orange
26.875143386868686,68.04654173131313,441.0,orange
26.875143386868686,68.04654915454545,441.0,orange
26.875143386868686,68.04655657777778,441.0,orange
26.875143386868686,68.0465640010101,441.0,orange
26.875143386868686,68.04657142424242,441.0,orange
26.875143386868686,68.04657884747475,441.0,orange
26.875143386868686,68.04658627070707,441.0,orange
26.875143386868686,68.04659369393939,441.0,orange
26.875143386868686,68.04660111717172,441.0,orange
26.875143386868686,68.04660854040404,441.0,orange
26.875143386868686,68.04661596363636,441.0,orange
26.875143386868686,68.04662338686869,418.0,orange
26.875143386868686,68.04663081010101,418.0,orange
26.875143386868686,68.04663823333333,418.0,orange
26.875143386868686,68.04664565656566,418.0,orange
26.875143386868686,68.04665307979798,418.0,orange
26.875143386868686,68.0466605030303,418.0,orange
26.875143386868686,68.04666792626263,418.0,orange
26.875143386868686,68.04667534949495,418.0,orange
26.875143386868686,68.04668277272727,418.0,orange
26.875143386868686,68.0466901959596,418.0,orange
26.875143386868686,68.04669761919192,418.0,orange
26.875143386868686,68.04670504242424,418.0,orange
26.875143386868686,68.04671246565657,418.0,orange
26.875143386868686,68.04671988888889,418.0,orange
26.875143386868686,68.0467273121212,418.0,orange
26.875143386868686,68.04673473535354,418.0,orange
26.875143386868686,68.04674215858586,418.0,orange
26.875143386868686,68.04674958181818,418.0,orange
26.87515037878788,68.04652688484848,441.0,orange
26.87515037878788,68.04653430808081,441.0,orange
26.87515037878788,68.04654173131313,441.0,orange
26.87515037878788,68.04654915454545,441.0,orange
26.87515037878788,68.04655657777778,441.0,orange
26.87515037878788,68.0465640010101,441.0,orange
26.87515037878788,68.04657142424242,441.0,orange
26.87515037878788,68.04657884747475,441.0,orange
26.87515037878788,68.04658627070707,441.0,orange
26.87515037878788,68.04659369393939,441.0,orange
26.87515037878788,68.04660111717172,441.0,orange
26.87515037878788,68.04660854040404,441.0,orange
26.87515037878788,68.04661596363636,441.0,orange
26.87515037878788,68.04662338686869,418.0,orange
26.87515037878788,68.04663081010101,418.0,orange
26.87515037878788,68.04663823333333,418.0,orange
26.87515037878788,68.04664565656566,418.0,orange
26.87515037878788,68.04665307979798,418.0,orange
26.87515037878788,68.0466605030303,418.0,orange
26.87515037878788,68.04666792626263,418.0,orange
26.87515037878788,68.04667534949495,418.0,orange
26.87515037878788,68.04668277272727,418.0,orange
26.87515037878788,68.0466901959596,418.0,orange
26.87515037878788,68.04669761919192,418.0,orange
26.87515037878788,68.04670504242424,418.0,orange
26.87515037878788,68.04671246565657,418.0,orange
26.87515037878788,68.04671988888889,418.0,orange
26.87515037878788,68.0467273121212,418.0,orange
26.87515037878788,68.04673473535354,418.0,orange
26.87515037878788,68.04674215858586,418.0,orange
26.87515037878788,68.04674958181818,418.0,orange
26.87515037878788,68.04675700505051,434.0,orange
26.87515737070707,68.04651946161616,441.0,orange
26.87515737070707,68.04652688484848,441.0,orange
26.87515737070707,68.04653430808081,441.0,orange
26.87515737070707,68.04654173131313,441.0,orange
26.87515737070707,68.04654915454545,441.0,orange
26.87515737070707,68.04655657777778,441.0,orange
26.87515737070707,68.0465640010101,441.0,orange
26.87515737070707,68.04657142424242,441.0,orange
26.87515737070707,68.04657884747475,441.0,orange
26.87515737070707,68.04658627070707,441.0,orange
26.87515737070707,68.04659369393939,441.0,orange
26.87515737070707,68.04660111717172,441.0,orange
26.87515737070707,68.04660854040404,441.0,orange
26.87515737070707,68.04661596363636,418.0,orange
26.87515737070707,68.04662338686869,418.0,orange
26.87515737070707,68.04663081010101,418.0,orange
26.87515737070707,68.04663823333333,418.0,orange
26.87515737070707,68.04664565656566,418.0,orange
26.87515737070707,68.04665307979798,418.0,orange
26.87515737070707,68.0466605030303,418.0,orange
26.87515737070707,68.04666792626263,418.0,orange
26.87515737070707,68.04667534949495,418.0,orange
26.87515737070707,68.04668277272727,418.0,orange
26.87515737070707,68.0466901959596,418.0,orange
26.87515737070707,68.04669761919192,418.0,orange
26.87515737070707,68.04670504242424,418.0,orange
26.87515737070707,68.04671246565657,418.0,orange
26.87515737070707,68.04671988888889,418.0,orange
26.87515737070707,68.0467273121212,418.0,orange
26.87515737070707,68.04673473535354,418.0,orange
26.87515737070707,68.04674215858586,418.0,orange
26.87515737070707,68.04674958181818,433.0,orange
26.87515737070707,68.04675700505051,434.0,orange
26.87515737070707,68.04676442828283,434.0,orange
26.87516436262626,68.04651946161616,441.0,orange
26.87516436262626,68.04652688484848,441.0,orange
26.87516436262626,68.04653430808081,441.0,orange
26.87516436262626,68.04654173131313,441.0,orange
26.87516436262626,68.04654915454545,441.0,orange
26.87516436262626,68.04655657777778,441.0,orange
26.87516436262626,68.0465640010101,441.0,orange
26.87516436262626,68.04657142424242,441.0,orange
26.87516436262626,68.04657884747475,441.0,orange
26.87516436262626,68.04658627070707,441.0,orange
26.87516436262626,68.04659369393939,441.0,orange
26.87516436262626,68.04660111717172,441.0,orange
26.87516436262626,68.04660854040404,441.0,orange
26.87516436262626,68.04661596363636,418.0,orange
26.87516436262626,68.04662338686869,418.0,orange
26.87516436262626,68.04663081010101,418.0,orange
26.87516436262626,68.04663823333333,418.0,orange
26.87516436262626,68.04664565656566,418.0,orange
26.87516436262626,68.04665307979798,418.0,orange
26.87516436262626,68.0466605030303,418.0,orange
26.87516436262626,68.04666792626263,418.0,orange
26.87516436262626,68.04667534949495,418.0,orange
26.87516436262626,68.04668277272727,418.0,orange
26.87516436262626,68.0466901959596,418.0,orange
26.87516436262626,68.04669761919192,418.0,orange
26.87516436262626,68.04670504242424,418.0,orange
26.87516436262626,68.04671246565657,418.0,orange
26.87516436262626,68.04671988888889,418.0,orange
26.87516436262626,68.0467273121212,418.0,orange
26.87516436262626,68.04673473535354,418.0,orange
26.87516436262626,68.04674215858586,433.0,orange
26.87516436262626,68.04674958181818,433.0,orange
26.87516436262626,68.04675700505051,433.0,orange
26.87516436262626,68.04676442828283,434.0,orange
26.87516436262626,68.04677185151515,434.0,orange
26.875171354545454,68.04651203838384,441.0,orange
26.875171354545454,68.04651946161616,441.0,orange
26.875171354545454,68.04652688484848,441.0,orange
26.875171354545454,68.04653430808081,441.0,orange
26.875171354545454,68.04654173131313,441.0,orange
26.875171354545454,68.04654915454545,441.0,orange
26.875171354545454,68.04655657777778,441.0,orange
26.875171354545454,68.0465640010101,441.0,orange
26.875171354545454,68.04657142424242,441.0,orange
26.875171354545454,68.04657884747475,441.0,orange
26.875171354545454,68.04658627070707,441.0,orange
26.875171354545454,68.04659369393939,441.0,orange
26.875171354545454,68.04660111717172,441.0,orange
26.875171354545454,68.04660854040404,418.0,orange
26.875171354545454,68.04661596363636,418.0,orange
26.875171354545454,68.04662338686869,418.0,orange
26.875171354545454,68.04663081010101,418.0,orange
26.875171354545454,68.04663823333333,418.0,orange
26.875171354545454,68.04664565656566,418.0,orange
26.875171354545454,68.04665307979798,418.0,orange
26.875171354545454,68.0466605030303,418.0,orange
26.875171354545454,68.04666792626263,418.0,orange
26.875171354545454,68.04667534949495,418.0,orange
26.875171354545454,68.04668277272727,418.0,orange
26.875171354545454,68.0466901959596,418.0,orange
26.875171354545454,68.04669761919192,418.0,orange
26.875171354545454,68.04670504242424,418.0,orange
26.875171354545454,68.04671246565657,418.0,orange
26.875171354545454,68.04671988888889,418.0,orange
26.875171354545454,68.0467273121212,418.0,orange
26.875171354545454,68.04673473535354,433.0,orange
26.875171354545454,68.04674215858586,433.0,orange
26.875171354545454,68.04674958181818,433.0,orange
26.875171354545454,68.04675700505051,433.0,orange
26.875171354545454,68.04676442828283,433.0,orange
26.875171354545454,68.04677185151515,434.0,orange
26.875171354545454,68.04677927474746,434.0,orange
26.875178346464644,68.04650461515152,441.0,orange
26.875178346464644,68.04651203838384,441.0,orange
26.875178346464644,68.04651946161616,441.0,orange
26.875178346464644,68.04652688484848,441.0,orange
26.875178346464644,68.04653430808081,441.0,orange
26.875178346464644,68.04654173131313,441.0,orange
26.875178346464644,68.04654915454545,441.0,orange
26.875178346464644,68.04655657777778,441.0,orange
26.875178346464644,68.0465640010101,441.0,orange
26.875178346464644,68.04657142424242,441.0,orange
26.875178346464644,68.04657884747475,441.0,orange
26.875178346464644,68.04658627070707,441.0,orange
26.875178346464644,68.04659369393939,441.0,orange
26.875178346464644,68.04660111717172,441.0,orange
26.875178346464644,68.04660854040404,418.0,orange
26.875178346464644,68.04661596363636,418.0,orange
26.875178346464644,68.04662338686869,418.0,orange
26.875178346464644,68.04663081010101,418.0,orange
26.875178346464644,68.04663823333333,418.0,orange
26.875178346464644,68.04664565656566,418.0,orange
26.875178346464644,68.04665307979798,418.0,orange
26.875178346464644,68.0466605030303,418.0,orange
26.875178346464644,68.04666792626263,418.0,orange
26.875178346464644,68.04667534949495,418.0,orange
26.875178346464644,68.04668277272727,418.0,orange
26.875178346464644,68.0466901959596,418.0,orange
26.875178346464644,68.04669761919192,418.0,orange
26.875178346464644,68.04670504242424,418.0,orange
26.875178346464644,68.04671246565657,418.0,orange
26.875178346464644,68.04671988888889,418.0,orange
26.875178346464644,68.0467273121212,433.0,orange
26.875178346464644,68.04673473535354,433.0,orange
26.875178346464644,68.04674215858586,433.0,orange
26.875178346464644,68.04674958181818,433.0,orange
26.875178346464644,68.04675700505051,433.0,orange
26.875178346464644,68.04676442828283,433.0,orange
26.875178346464644,68.04677185151515,433.0,orange
26.875178346464644,68.04677927474746,434.0,orange
26.875178346464644,68.0467866979798,434.0,orange
26.875185338383837,68.04650461515152,441.0,orange
26.875185338383837,68.04651203838384,441.0,orange
26.875185338383837,68.04651946161616,441.0,orange
26.875185338383837,68.04652688484848,441.0,orange
26.875185338383837,68.04653430808081,441.0,orange
26.875185338383837,68.04654173131313,441.0,orange
26.875185338383837,68.04654915454545,441.0,orange
26.875185338383837,68.04655657777778,441.0,orange
26.875185338383837,68.0465640010101,441.0,orange
26.875185338383837,68.04657142424242,441.0,orange
26.875185338383837,68.04657884747475,441.0,orange
26.875185338383837,68.04658627070707,441.0,orange
26.875185338383837,68.04659369393939,441.0,orange
26.875185338383837,68.04660111717172,441.0,orange
26.875185338383837,68.04660854040404,418.0,orange
26.875185338383837,68.04661596363636,418.0,orange
26.875185338383837,68.04662338686869,418.0,orange
26.875185338383837,68.04663081010101,418.0,orange
26.875185338383837,68.04663823333333,418.0,orange
26.875185338383837,68.04664565656566,418.0,orange
26.875185338383837,68.04665307979798,418.0,orange
26.875185338383837,68.0466605030303,418.0,orange
26.875185338383837,68.04666792626263,418.0,orange
26.875185338383837,68.04667534949495,418.0,orange
26.875185338383837,68.04668277272727,418.0,orange
26.875185338383837,68.0466901959596,418.0,orange
26.875185338383837,68.04669761919192,418.0,orange
26.875185338383837,68.04670504242424,418.0,orange
26.875185338383837,68.04671246565657,418.0,orange
26.875185338383837,68.04671988888889,433.0,orange
26.875185338383837,68.0467273121212,433.0,orange
26.875185338383837,68.04673473535354,433.0,orange
26.875185338383837,68.04674215858586,433.0,orange
26.875185338383837,68.04674958181818,433.0,orange
26.875185338383837,68.04675700505051,433.0,orange
26.875185338383837,68.04676442828283,433.0,orange
26.875185338383837,68.04677185151515,433.0,orange
26.875185338383837,68.04677927474746,433.0,orange
26.875185338383837,68.0467866979798,434.0,orange
26.875185338383837,68.04679412121212,434.0,orange
26.87519233030303,68.04649719191919,441.0,orange
26.87519233030303,68.04650461515152,441.0,orange
26.87519233030303,68.04651203838384,441.0,orange
26.87519233030303,68.04651946161616,441.0,orange
26.87519233030303,68.04652688484848,441.0,orange
26.87519233030303,68.04653430808081,441.0,orange
26.87519233030303,68.04654173131313,441.0,orange
26.87519233030303,68.04654915454545,441.0,orange
26.87519233030303,68.04655657777778,441.0,orange
26.87519233030303,68.0465640010101,441.0,orange
26.87519233030303,68.04657142424242,441.0,orange
26.87519233030303,68.04657884747475,441.0,orange
26.87519233030303,68.04658627070707,441.0,orange
26.87519233030303,68.04659369393939,441.0,orange
26.87519233030303,68.04660111717172,418.0,orange
26.87519233030303,68.04660854040404,418.0,orange
26.87519233030303,68.04661596363636,418.0,orange
26.87519233030303,68.04662338686869,418.0,orange
26.87519233030303,68.04663081010101,418.0,orange
26.87519233030303,68.04663823333333,418.0,orange
26.87519233030303,68.04664565656566,418.0,orange
26.87519233030303,68.04665307979798,418.0,orange
26.87519233030303,68.0466605030303,418.0,orange
26.87519233030303,68.04666792626263,418.0,orange
26.87519233030303,68.04667534949495,418.0,orange
26.87519233030303,68.04668277272727,418.0,orange
26.87519233030303,68.0466901959596,418.0,orange
26.87519233030303,68.04669761919192,418.0,orange
26.87519233030303,68.04670504242424,418.0,orange
26.87519233030303,68.04671246565657,433.0,orange
26.87519233030303,68.04671988888889,433.0,orange
26.87519233030303,68.0467273121212,433.0,orange
26.87519233030303,68.04673473535354,433.0,orange
26.87519233030303,68.04674215858586,433.0,orange
26.87519233030303,68.04674958181818,433.0,orange
26.87519233030303,68.04675700505051,433.0,orange
26.87519233030303,68.04676442828283,433.0,orange
26.87519233030303,68.04677185151515,433.0,orange
26.87519233030303,68.04677927474746,433.0,orange
26.87519233030303,68.0467866979798,433.0,orange
26.87519233030303,68.04679412121212,434.0,orange
26.875199322222223,68.04648976868687,441.0,orange
26.875199322222223,68.04649719191919,441.0,orange
26.875199322222223,68.04650461515152,441.0,orange
26.875199322222223,68.04651203838384,441.0,orange
26.875199322222223,68.04651946161616,441.0,orange
26.875199322222223,68.04652688484848,441.0,orange
26.875199322222223,68.04653430808081,441.0,orange
26.875199322222223,68.04654173131313,441.0,orange
26.875199322222223,68.04654915454545,441.0,orange
26.875199322222223,68.04655657777778,441.0,orange
26.875199322222223,68.0465640010101,441.0,orange
26.875199322222223,68.04657142424242,441.0,orange
26.875199322222223,68.04657884747475,441.0,orange
26.875199322222223,68.04658627070707,381.0,purple
26.875199322222223,68.04659369393939,381.0,purple
26.875199322222223,68.04660111717172,381.0,purple
26.875199322222223,68.04660854040404,381.0,purple
26.875199322222223,68.04661596363636,381.0,purple
26.875199322222223,68.04662338686869,381.0,purple
26.875199322222223,68.04663081010101,381.0,purple
26.875199322222223,68.04663823333333,418.0,orange
26.875199322222223,68.04664565656566,418.0,orange
26.875199322222223,68.04665307979798,418.0,orange
26.875199322222223,68.0466605030303,418.0,orange
26.875199322222223,68.04666792626263,418.0,orange
26.875199322222223,68.04667534949495,418.0,orange
26.875199322222223,68.04668277272727,418.0,orange
26.875199322222223,68.0466901959596,418.0,orange
26.875199322222223,68.04669761919192,418.0,orange
26.875199322222223,68.04670504242424,433.0,orange
26.875199322222223,68.04671246565657,433.0,orange
26.875199322222223,68.04671988888889,433.0,orange
26.875199322222223,68.0467273121212,433.0,orange
26.875199322222223,68.04673473535354,433.0,orange
26.875199322222223,68.04674215858586,433.0,orange
26.875199322222223,68.04674958181818,433.0,orange
26.875199322222223,68.04675700505051,433.0,orange
26.875199322222223,68.04676442828283,433.0,orange
26.875199322222223,68.04677185151515,433.0,orange
26.875199322222223,68.04677927474746,433.0,orange
26.875199322222223,68.0467866979798,433.0,orange
26.875199322222223,68.04679412121212,433.0,orange
26.875199322222223,68.04680154444443,434.0,orange
26.875206314141412,68.04648976868687,441.0,orange
26.875206314141412,68.04649719191919,441.0,orange
26.875206314141412,68.04650461515152,441.0,orange
26.875206314141412,68.04651203838384,441.0,orange
26.875206314141412,68.04651946161616,441.0,orange
26.875206314141412,68.04652688484848,441.0,orange
26.875206314141412,68.04653430808081,441.0,orange
26.875206314141412,68.04654173131313,441.0,orange
26.875206314141412,68.04654915454545,441.0,orange
26.875206314141412,68.04655657777778,441.0,orange
26.875206314141412,68.0465640010101,381.0,purple
26.875206314141412,68.04657142424242,381.0,purple
26.875206314141412,68.04657884747475,381.0,purple
26.875206314141412,68.04658627070707,381.0,purple
26.875206314141412,68.04659369393939,381.0,purple
26.875206314141412,68.04660111717172,381.0,purple
26.875206314141412,68.04660854040404,381.0,purple
26.875206314141412,68.04661596363636,381.0,purple
26.875206314141412,68.04662338686869,381.0,purple
26.875206314141412,68.04663081010101,381.0,purple
26.875206314141412,68.04663823333333,381.0,purple
26.875206314141412,68.04664565656566,381.0,purple
26.875206314141412,68.04665307979798,381.0,purple
26.875206314141412,68.0466605030303,381.0,purple
26.875206314141412,68.04666792626263,381.0,purple
26.875206314141412,68.04667534949495,381.0,purple
26.875206314141412,68.04668277272727,381.0,purple
26.875206314141412,68.0466901959596,381.0,purple
26.875206314141412,68.04669761919192,433.0,orange
26.875206314141412,68.04670504242424,433.0,orange
26.875206314141412,68.04671246565657,433.0,orange
26.875206314141412,68.04671988888889,433.0,orange
26.875206314141412,68.0467273121212,433.0,orange
26.875206314141412,68.04673473535354,433.0,orange
26.875206314141412,68.04674215858586,433.0,orange
26.875206314141412,68.04674958181818,433.0,orange
26.875206314141412,68.04675700505051,433.0,orange
26.875206314141412,68.04676442828283,433.0,orange
26.875206314141412,68.04677185151515,433.0,orange
26.875206314141412,68.04677927474746,433.0,orange
